timestamp,log,file_path,anomaly_score,is_anomaly
2025-10-09T10:51:46.162149+00:00,[[2025-09-22 14:35:17] ERROR [org.jboss.ejb3] – Transaction timeout for UserSessionBean,/var/log/jboss/server.log,0.04941,True
2025-10-09T10:53:21.362401+00:00,[[2025-09-22 14:35:17] ERROR [org.jboss.ejb3] – Transaction timeout for UserSessionBean,/var/log/jboss/server.log,0.04941,True
2025-10-09T10:54:10.611037+00:00,[[2025-09-22 14:35:17] ERROR [org.jboss.ejb3] – Transaction timeout for UserSessionBean,/var/log/jboss/server.log,0.04941,True
2025-10-09T11:23:18.358886+00:00,[[2025-09-22 14:35:17] ERROR [org.jboss.ejb3] – Transaction timeout for UserSessionBean,/var/log/jboss/server.log,0.04941,True
2025-10-09T12:20:10.864172+00:00,[[2025-09-22 14:35:17] ERROR [org.jboss.ejb3] – Transaction timeout for UserSessionBean,/var/log/jboss/server.log,0.06084,True
2025-10-09T12:20:17.878318+00:00,[[2025-09-22 14:35:17] ERROR [org.jboss.ejb3] – Transaction timeout for UserSessionBean,/var/log/jboss/server.log,0.06084,True
2025-10-09T12:20:19.581743+00:00,[[2025-09-22 14:35:17] ERROR [org.jboss.ejb3] – Transaction timeout for UserSessionBean,/var/log/jboss/server.log,0.06084,True
2025-10-09T12:20:20.531685+00:00,[[2025-09-22 14:35:17] ERROR [org.jboss.ejb3] – Transaction timeout for UserSessionBean,/var/log/jboss/server.log,0.06084,True
2025-10-09T12:20:21.190171+00:00,[[2025-09-22 14:35:17] ERROR [org.jboss.ejb3] – Transaction timeout for UserSessionBean,/var/log/jboss/server.log,0.06084,True
